player_name_clean,year_ahead,Shooting,Playmaking,Perimeter_Defense,Interior_Defense,Rebounding,Scoring,Efficiency,Impact
kobe sanders,4,0.0257,0.0333,0.0267,0.0085,0.0445,0.0287,0.0025,0.026
kobe sanders,5,0.0311,0.0241,0.0279,0.0179,0.026,0.0332,-0.0079,0.0145
koby brea,1,0.0346,0.0318,0.0543,0.1802,0.0291,0.0327,0.0274,0.1055
koby brea,2,0.0372,0.0437,0.0568,0.1821,0.032,0.031,0.02,0.0638
koby brea,3,0.0298,0.0583,0.0352,0.1875,0.0262,0.0257,0.0164,0.0655
koby brea,4,0.0261,0.0207,0.037,0.1878,0.0363,0.0272,0.0026,0.0556
koby brea,5,0.0284,0.0266,0.0333,0.1688,0.022,0.0298,-0.0025,0.0344
kon knueppel,1,0.0263,0.019,0.0371,0.0678,0.0104,0.0272,0.0413,0.1336
kon knueppel,2,0.0213,0.0074,0.0378,0.0275,0.0092,0.0178,0.0413,-0.0036
kon knueppel,3,0.0284,0.0158,0.0418,-0.0012,-0.0118,0.0271,0.0413,-0.0074
kon knueppel,4,-0.0033,-0.0333,-0.0044,-0.0208,-0.0035,-0.0086,0.0423,-0.032
kon knueppel,5,0.0095,-0.0314,-0.0189,-0.0187,-0.0108,-0.0016,0.0431,-0.0431
kris dunn,1,0.0074,-0.0211,0.0153,-0.0113,-0.0059,0.0041,-0.0124,-0.0018
kris dunn,2,0.0024,-0.0181,0.0109,-0.0222,-0.0106,-0.0064,-0.0181,-0.0157
kris dunn,3,0.0069,-0.0242,-0.0031,-0.0221,-0.015,0.0044,-0.0171,-0.0173
kris dunn,4,0.0055,-0.0122,-0.0238,-0.0222,-0.0075,-0.0057,-0.0141,-0.027
kris dunn,5,0.0036,-0.0259,-0.0364,-0.0264,-0.0124,0.0061,-0.018,-0.0231
kris murray,1,0.0079,0.0082,0.0027,-0.0195,-0.001,0.0068,-0.0042,-0.0066
kris murray,2,0.0103,0.017,0.0082,-0.0165,-0.0019,0.0079,-0.0045,-0.0136
kris murray,3,0.0046,0.0115,-0.0124,0.0008,0.0019,0.002,-0.0053,-0.0087
kris murray,4,0.0028,0.0018,-0.0189,-0.0154,0.0022,0.0008,0.0002,-0.0091
kris murray,5,0.0082,-0.026,-0.0173,-0.0029,-0.0109,0.004,0.0022,-0.0103
kristaps porzingis,1,-0.022,-0.0094,-0.0309,-0.0121,-0.0185,-0.0228,-0.0106,-0.0277
kristaps porzingis,2,-0.0194,-0.0224,-0.0348,-0.0267,-0.0178,-0.0216,-0.0153,-0.0286
kristaps porzingis,3,-0.0201,-0.0181,-0.0439,-0.0292,-0.0235,-0.0257,-0.0173,-0.0329
kristaps porzingis,4,-0.0228,-0.0151,-0.0609,-0.0434,-0.0298,-0.0279,-0.0192,-0.0306
kristaps porzingis,5,-0.0242,-0.0191,-0.0632,-0.0213,-0.0258,-0.0213,-0.0202,-0.0282
kyle anderson,1,0.0162,0.0288,0.0227,0.0059,0.0218,0.0155,-0.0107,0.0064
kyle anderson,2,0.0207,0.0291,0.0467,0.0199,0.0247,0.0191,-0.0208,0.0047
kyle anderson,3,0.0296,0.0273,0.0304,0.0337,0.0249,0.0258,-0.0142,0.005
kyle anderson,4,0.0353,0.0205,0.037,0.0268,0.0369,0.0328,-0.0161,0.0069
kyle anderson,5,0.0364,0.0199,0.0247,0.0212,0.0244,0.0338,-0.0176,0.0068
kyle filipowski,1,0.0143,-0.0064,0.0431,0.0151,0.0042,0.0143,-0.0155,0.0144
kyle filipowski,2,0.0088,-0.0019,0.0149,0.0251,-0.0004,0.0094,-0.0163,0.0019
kyle filipowski,3,0.0086,0.0016,0.0086,0.0374,0.0056,0.0061,-0.0144,0.0045
kyle filipowski,4,0.0056,0.0033,0.0063,0.021,0.0125,0.0022,-0.0064,-0.0069
kyle filipowski,5,0.0064,0.0019,0.0092,0.0142,0.0048,0.0036,-0.0134,-0.008
kyle kuzma,1,-0.0175,-0.0266,-0.0195,-0.0341,-0.002,-0.0229,-0.0086,-0.007
kyle kuzma,2,-0.0224,-0.0107,-0.0409,-0.0187,-0.0127,-0.0293,-0.0205,-0.0171
kyle kuzma,3,-0.0273,-0.0291,-0.0323,-0.0375,-0.0149,-0.0205,-0.0167,-0.0284
kyle kuzma,4,-0.0166,-0.0152,-0.0481,-0.0244,-0.0183,-0.0253,-0.0244,-0.0351
kyle kuzma,5,-0.019,-0.0172,-0.0588,-0.0414,-0.0217,-0.0301,-0.0236,-0.0343
kyle lowry,1,0.0395,-0.0003,0.018,0.1025,0.0056,0.0392,-0.0087,0.0616
kyle lowry,2,0.041,0.0001,0.0258,0.0757,0.0012,0.0382,-0.0213,0.0439
kyle lowry,3,0.0411,-0.0004,0.0166,0.0621,0.0013,0.0373,-0.0169,0.0324
kyle lowry,4,0.0412,0.0164,0.0316,0.0156,0.0043,0.037,-0.0162,0.0159
kyle lowry,5,0.0407,0.012,0.0244,0.006,0.002,0.0364,-0.0163,0.0103
kyrie irving,1,-0.0392,-0.0445,-0.0262,-0.0409,-0.0379,-0.0415,-0.0245,-0.0621
kyrie irving,2,-0.0318,-0.0566,-0.0575,-0.0347,-0.0354,-0.035,-0.022,-0.0481
kyrie irving,3,-0.0281,-0.0602,-0.0451,-0.0339,-0.0337,-0.0272,-0.0248,-0.0233
kyrie irving,4,-0.0289,-0.0595,-0.0553,-0.0294,-0.0449,-0.0265,-0.0275,-0.0213
kyrie irving,5,-0.0205,-0.055,-0.0584,-0.034,-0.0375,-0.0346,-0.027,-0.0567
kyshawn george,1,0.01,-0.0184,0.0224,-0.0133,-0.0033,0.0101,0.0248,0.0037
kyshawn george,2,-0.0069,-0.013,-0.0094,-0.0264,-0.01,-0.0079,0.0163,-0.0199
kyshawn george,3,-0.0105,-0.0084,-0.0151,-0.0128,-0.0063,-0.0115,0.0139,-0.0162
kyshawn george,4,-0.0138,-0.0223,-0.041,-0.0311,-0.0117,-0.0189,-0.005,-0.0307
kyshawn george,5,-0.0126,-0.0119,-0.0232,-0.0325,-0.0184,-0.0085,-0.0082,-0.0261
lachlan olbrich,1,0.026,0.0195,0.0483,0.1382,0.0224,0.0295,0.0248,0.1293
lachlan olbrich,2,0.0241,0.015,0.0467,0.1369,0.0237,0.0234,0.0168,0.07
lachlan olbrich,3,0.0264,0.0296,0.0353,0.1403,0.0213,0.0303,0.0145,0.0752
lachlan olbrich,4,0.0244,0.003,0.0276,0.1408,0.0285,0.025,0.0059,0.0667
lachlan olbrich,5,0.0265,0.0069,0.024,0.1285,0.0234,0.0281,0.0027,0.0421
lamelo ball,1,-0.0008,0.0029,-0.0324,-0.0016,-0.0039,-0.0032,-0.0136,-0.0098
lamelo ball,2,-0.0067,-0.0033,-0.0242,0.0071,-0.0082,-0.0036,-0.01,-0.0153
lamelo ball,3,-0.0045,-0.0015,-0.0386,0.0088,-0.0023,-0.0032,-0.0136,-0.0194
lamelo ball,4,-0.0007,-0.0018,-0.0261,0.0067,-0.0062,-0.0018,-0.0113,-0.0216
lamelo ball,5,-0.005,0.0027,-0.0359,0.0009,-0.0051,-0.0059,-0.0148,-0.0226
landry shamet,1,0.0082,0.0038,0.0285,0.0076,0.007,0.0094,0.0015,0.0001
landry shamet,2,0.002,0.0053,0.0276,0.0098,0.0102,0.0039,-0.0046,-0.0038
landry shamet,3,0.0014,0.0028,0.0196,-0.003,-0.0014,0.0005,-0.0067,-0.0085
landry shamet,4,0.0065,0.0095,0.0209,-0.009,0.0104,-0.0014,-0.0092,-0.0108
landry shamet,5,0.0067,0.0204,0.0137,0.0012,0.0006,-0.0023,-0.011,-0.0126
larry nance,1,0.0534,0.0369,0.0571,0.0464,0.0223,0.0497,-0.0094,0.0163
larry nance,2,0.0512,0.038,0.0532,0.0484,0.0278,0.0498,-0.0142,0.0168
larry nance,3,0.0648,0.0414,0.0535,0.0448,0.0251,0.0529,-0.0153,0.0173
larry nance,4,0.0574,0.0392,0.0591,0.046,0.0395,0.0532,-0.0103,0.0162
larry nance,5,0.0555,0.0257,0.0577,0.0299,0.0153,0.0598,-0.0124,0.0156
lauri markkanen,1,-0.029,-0.0308,-0.0591,-0.0239,-0.0272,-0.0311,0.0146,-0.0294
lauri markkanen,2,-0.0155,-0.0402,-0.0471,-0.036,-0.025,-0.0173,0.0153,-0.0347
lauri markkanen,3,-0.0248,-0.0601,-0.0615,-0.0241,-0.0399,-0.0259,0.0028,-0.0471
lauri markkanen,4,-0.0259,-0.0533,-0.0635,-0.0517,-0.0385,-0.0294,-0.0088,-0.0111
lauri markkanen,5,-0.0309,-0.0433,-0.0642,-0.0351,-0.0422,-0.0226,-0.0154,-0.0416
lebron james,1,-0.0296,-0.0462,-0.054,-0.026,-0.037,-0.0347,-0.0273,-0.0589
lebron james,2,-0.0165,-0.0486,-0.0639,-0.0313,-0.032,-0.0208,-0.0279,-0.0456
lebron james,3,-0.0193,-0.0478,-0.0665,-0.0343,-0.0362,-0.0288,-0.0281,-0.0414
lebron james,4,-0.0235,-0.0593,-0.0734,-0.0352,-0.0449,-0.0203,-0.0293,-0.0324
lebron james,5,-0.0249,-0.0609,-0.0695,-0.0353,-0.0418,-0.0286,-0.0287,-0.0378
leonard miller,1,0.0289,0.0222,0.0618,0.1954,0.0301,0.0266,0.0025,0.1062
leonard miller,2,0.0252,0.0351,0.0615,0.191,0.0308,0.0215,0.0025,0.0602
leonard miller,3,0.0293,0.047,0.041,0.1699,0.023,0.0273,0.0024,0.0459
leonard miller,4,0.0248,0.0304,0.0451,0.1674,0.0313,0.0218,0.0014,0.0337
leonard miller,5,0.025,0.0289,0.0355,0.1795,0.0224,0.0233,0.0005,0.0365
liam mcneeley,1,0.0235,0.0134,0.0531,0.1704,0.0307,0.0269,0.0265,0.1439
liam mcneeley,2,0.0223,0.0058,0.0545,0.1704,0.0321,0.0232,0.0185,0.0966
liam mcneeley,3,0.0227,0.0014,0.042,0.1747,0.0292,0.0232,0.0139,0.0919
liam mcneeley,4,0.0191,-0.0067,0.0374,0.1707,0.0311,0.0192,0.0049,0.0795
liam mcneeley,5,0.0189,0.0084,0.0288,0.1375,0.0274,0.0202,0.0137,0.0522
lindy waters,1,0.0259,0.0132,0.0441,0.1358,0.0275,0.0291,0.0029,0.0333
lindy waters,2,0.0223,0.0225,0.0438,0.1366,0.0286,0.0242,0.001,0.0308
lindy waters,3,0.0267,0.0233,0.0279,0.1271,0.0171,0.0294,-0.0009,0.0208
lindy waters,4,0.0318,0.0208,0.0319,0.1211,0.0096,0.0302,-0.0048,0.015
lindy waters,5,0.034,0.0264,0.0314,0.1186,0.0126,0.0298,-0.004,0.0146
lonzo ball,1,0.0099,0.0029,0.0459,0.0076,-0.0065,0.0081,0.0036,-0.0004
lonzo ball,2,0.0191,0.0059,0.0272,0.0168,-0.0002,0.0178,0.0077,-0.0053
lonzo ball,3,0.0068,-0.0008,0.0216,0.0285,0.0021,0.0027,0.0045,-0.0088
lonzo ball,4,0.0049,-0.0124,0.0015,-0.0017,-0.0037,0.0001,0.0007,-0.019
lonzo ball,5,-0.0111,-0.015,-0.0072,-0.0035,-0.011,-0.0152,-0.0045,-0.0262
luguentz dort,1,-0.0144,-0.0164,-0.0068,-0.0211,-0.0062,-0.0136,-0.0013,-0.0089
luguentz dort,2,-0.0128,-0.013,-0.0146,-0.0216,-0.0,-0.0138,-0.0039,-0.016
luguentz dort,3,-0.0062,-0.0119,-0.016,-0.0198,-0.0075,-0.0072,-0.0035,-0.013
luguentz dort,4,0.0107,-0.0029,-0.0076,-0.0138,0.0032,0.0061,0.0065,-0.0135
luguentz dort,5,0.0041,-0.0147,-0.0169,-0.0248,-0.006,-0.0037,0.0043,-0.0166
luka doncic,1,-0.0133,-0.0372,-0.0288,0.032,-0.0199,-0.0112,0.0007,-0.0025
luka doncic,2,-0.0195,-0.032,-0.0372,0.0331,-0.0235,-0.0198,-0.0006,-0.0137
luka doncic,3,-0.0144,-0.0411,-0.0286,0.0282,-0.0284,-0.0133,-0.0027,-0.0496
luka doncic,4,-0.02,-0.0391,-0.0341,0.0221,-0.0284,-0.0207,-0.0004,-0.0456
luka doncic,5,-0.0225,-0.0419,-0.0363,0.0163,-0.0405,-0.0233,-0.0048,-0.0356
luka garza,1,0.039,0.0352,0.0377,0.0864,0.0366,0.0385,0.005,0.1419
luka garza,2,0.0343,0.0393,0.0474,0.0871,0.0337,0.0345,0.003,0.0701
luka garza,3,0.0334,0.0344,0.0426,0.0899,0.0316,0.0345,0.0005,0.0639
luka garza,4,0.0315,0.0362,0.0374,0.0863,0.0259,0.0304,-0.0044,0.0442
luka garza,5,0.0271,0.0288,0.0345,0.0782,0.0315,0.0262,-0.0042,0.0323
luke kennard,1,0.0369,0.0227,0.0275,0.0192,0.0302,0.0418,0.0023,0.0108
luke kennard,2,0.0274,0.0223,0.0235,0.0106,0.0286,0.028,-0.0027,0.0186
luke kennard,3,0.025,0.0258,0.0199,0.001,0.0139,0.0229,-0.0049,0.013
luke kennard,4,0.0173,0.0344,0.0167,-0.002,0.0017,0.0154,-0.0038,0.0097
luke kennard,5,0.0326,0.0134,0.0366,0.0124,0.0092,0.0307,-0.0075,0.0086
luke kornet,1,0.0075,-0.0162,-0.027,-0.0066,-0.0031,0.0028,-0.0097,0.0059
luke kornet,2,0.0047,-0.0221,-0.0318,-0.0183,-0.0137,-0.0008,-0.0109,-0.0049
luke kornet,3,0.0035,-0.0175,-0.0283,-0.0246,-0.016,-0.0068,-0.0121,-0.0134
luke kornet,4,0.0028,-0.0174,-0.04,-0.0158,-0.0146,0.0033,-0.0127,-0.0254
luke kornet,5,0.0056,-0.0184,-0.0368,-0.021,-0.0164,-0.0041,-0.0126,-0.0262
luke travers,1,0.0534,0.0374,0.0473,0.0755,0.0364,0.0551,0.0033,0.1412
luke travers,2,0.0531,0.0362,0.0388,0.1441,0.0345,0.0544,0.0076,0.1014
luke travers,3,0.0572,0.0503,0.0413,0.1867,0.0378,0.0582,0.0047,0.0979
luke travers,4,0.0581,0.0574,0.0461,0.1511,0.0353,0.0606,0.0096,0.0489
luke travers,5,0.0572,0.037,0.0501,0.1524,0.0342,0.0584,0.0001,0.0393
mac mcclung,1,0.0314,0.0169,0.0443,0.2178,0.0313,0.0295,0.0066,0.1463
mac mcclung,2,0.0271,0.0289,0.0395,0.1863,0.0312,0.0251,0.0062,0.0852
mac mcclung,3,0.0258,0.046,0.0369,0.18,0.0277,0.0292,0.0067,0.08
mac mcclung,4,0.0244,0.0146,0.0303,0.179,0.0178,0.0211,-0.0023,0.0572
mac mcclung,5,0.0248,0.0225,0.0327,0.17,0.0055,0.0228,-0.0016,0.0574
malaki branham,1,0.025,0.0189,0.0624,0.1935,0.0304,0.0249,0.0086,0.0791
malaki branham,2,0.0254,0.0294,0.0564,0.1752,0.0289,0.0249,-0.0052,0.0509
malaki branham,3,0.0254,0.0385,0.044,0.1703,0.0239,0.024,-0.0045,0.0556
malaki branham,4,0.0224,0.024,0.0397,0.1762,0.0281,0.0224,-0.0005,0.0609
malaki branham,5,0.0264,0.043,0.0458,0.1804,0.0227,0.0258,0.0026,0.0638
malik monk,1,-0.0056,-0.0174,-0.0276,0.0033,-0.0091,-0.0068,-0.0077,-0.0026
malik monk,2,-0.001,-0.0003,-0.027,-0.0052,-0.0067,-0.0003,-0.0113,-0.0112
malik monk,3,-0.0054,-0.0062,-0.0227,0.004,-0.0067,-0.0068,-0.0089,-0.0158
malik monk,4,-0.009,-0.0065,-0.0412,-0.0104,-0.0137,-0.0073,-0.0153,-0.0323
malik monk,5,-0.0112,-0.0104,-0.0389,0.0028,-0.0154,-0.0057,-0.0132,-0.0287
marcus sasser,1,0.0359,0.0317,0.0388,0.1842,0.0253,0.0317,0.005,0.1106
marcus sasser,2,0.0334,0.0316,0.0453,0.1848,0.0314,0.0281,0.0013,0.0655
marcus sasser,3,0.0308,0.05,0.0239,0.1718,0.0247,0.0282,-0.0018,0.0403
marcus sasser,4,0.0249,0.0372,0.0462,0.17,0.0388,0.0245,-0.0016,0.0262
marcus sasser,5,0.0209,0.0262,0.0411,0.1751,0.0201,0.024,0.0016,0.0191
marcus smart,1,-0.0063,-0.0115,-0.0233,-0.0263,-0.0213,-0.0122,-0.0129,-0.0307
marcus smart,2,-0.0064,-0.008,-0.0443,-0.0295,-0.0184,-0.0209,-0.0121,-0.0304
marcus smart,3,-0.0093,-0.0125,-0.0383,-0.0333,-0.0106,-0.0217,-0.0195,-0.0354
marcus smart,4,-0.0136,-0.0043,-0.0452,-0.026,-0.028,-0.0235,-0.0168,-0.0347
marcus smart,5,-0.0166,-0.0158,-0.0463,-0.042,-0.027,-0.0287,-0.0202,-0.0092
mark sears,1,0.0336,0.0318,0.0498,0.1856,0.0272,0.0309,0.0205,0.101
mark sears,2,0.0395,0.0434,0.0524,0.1876,0.0322,0.0312,0.0145,0.0588
mark sears,3,0.0331,0.0537,0.0321,0.1924,0.0214,0.0251,0.0091,0.0603
mark sears,4,0.0293,0.0333,0.0322,0.1919,0.0375,0.0282,-0.0001,0.0505
mark sears,5,0.0274,0.0252,0.026,0.1698,0.0185,0.0294,-0.0037,0.0286
mark williams,1,0.0091,0.0021,0.0213,-0.0144,0.0112,0.0083,0.0189,-0.0106
mark williams,2,0.0085,-0.0034,0.0022,-0.0155,-0.0003,0.0061,0.0066,-0.0115
mark williams,3,0.0065,-0.0065,-0.0051,-0.0147,0.0026,0.0025,-0.0006,-0.0132
mark williams,4,-0.0004,-0.0111,-0.0217,-0.0186,-0.0137,-0.0038,0.0115,-0.0238
mark williams,5,-0.0033,-0.0097,-0.027,-0.0207,-0.0048,0.0006,0.0051,-0.0237
marvin bagley,1,0.027,0.0212,0.0306,0.0313,0.0314,0.0292,0.0032,0.0156
marvin bagley,2,0.028,0.0199,0.043,0.0164,0.0335,0.0289,-0.0025,0.0236
marvin bagley,3,0.0268,0.0385,0.0282,0.0187,0.0283,0.029,-0.0013,0.0181
marvin bagley,4,0.028,0.0246,0.0387,0.0351,0.0304,0.0291,0.0014,0.0173
marvin bagley,5,0.0216,0.0226,0.0251,0.0316,0.0209,0.0227,-0.0034,0.0142
mason plumlee,1,0.0318,-0.002,0.0325,0.1145,0.0058,0.0323,-0.0078,0.0338
mason plumlee,2,0.0314,0.0027,0.0436,0.107,-0.0036,0.0328,-0.0149,0.0279
mason plumlee,3,0.031,0.0079,0.0245,0.1008,-0.0134,0.0328,-0.0126,0.0139
mason plumlee,4,0.041,0.0211,0.0326,0.0725,-0.005,0.0405,-0.0088,0.0075
mason plumlee,5,0.0475,0.0094,0.0368,0.0572,-0.0067,0.0438,-0.0177,0.0069
matas buzelis,1,0.0084,-0.0032,0.0266,-0.0145,0.003,0.0085,0.0038,0.0052
matas buzelis,2,0.0055,0.0024,0.001,-0.0197,-0.0083,0.0054,0.0072,-0.0051
matas buzelis,3,-0.008,0.016,-0.0115,-0.0142,-0.0004,-0.011,0.0008,-0.0176
matas buzelis,4,-0.0091,0.0213,-0.0319,-0.0283,-0.0042,-0.0149,0.0079,-0.0243
matas buzelis,5,-0.0128,0.0215,-0.016,-0.0289,-0.0089,-0.0119,-0.0028,-0.0222
matisse thybulle,1,0.0251,0.011,0.0401,0.1363,0.0305,0.0277,0.0024,0.0393
matisse thybulle,2,0.0228,0.0184,0.0498,0.1375,0.0305,0.0226,-0.0032,0.036
matisse thybulle,3,0.0273,0.0131,0.0325,0.1304,0.0223,0.0268,-0.0051,0.0353
matisse thybulle,4,0.0272,0.0226,0.0383,0.1263,0.0215,0.0249,-0.0065,0.0397
matisse thybulle,5,0.0325,0.0164,0.0294,0.1239,0.0165,0.0268,-0.0091,0.0363
max christie,1,0.0146,0.0006,0.0402,-0.0056,0.004,0.0137,-0.0024,-0.0228
max christie,2,0.0006,-0.0036,-0.0207,-0.0219,-0.0077,0.0015,-0.0001,-0.0428
max christie,3,-0.0012,-0.0077,-0.0194,-0.0225,0.0027,-0.0007,0.0009,-0.0207
max christie,4,-0.003,-0.0163,-0.0093,-0.0086,-0.0094,-0.0046,0.004,-0.0137
max christie,5,0.002,-0.0073,-0.0225,-0.0221,-0.0083,0.0006,0.0043,-0.0268
maxi kleber,1,0.0256,0.0068,0.0281,0.0763,0.0086,0.0237,-0.0062,0.0323
maxi kleber,2,0.02,0.0116,0.0329,0.0622,-0.006,0.0172,-0.0131,0.0089
maxi kleber,3,0.0268,0.0039,0.0323,0.0698,-0.0135,0.0167,-0.0136,-0.0008
maxi kleber,4,0.0304,0.0106,0.0233,0.0564,-0.0076,0.0152,-0.0117,-0.0013
maxi kleber,5,0.0386,-0.0016,0.0247,0.0084,-0.0078,0.022,-0.0171,0.0014
maxime raynaud,1,0.0286,0.0318,0.0602,0.066,0.0317,0.0296,0.0267,0.1337
maxime raynaud,2,0.0233,0.0367,0.0574,0.0245,0.0359,0.0218,0.0186,0.0319
maxime raynaud,3,0.0263,0.0543,0.038,0.0174,0.0307,0.0238,0.0161,0.0253
maxime raynaud,4,0.0225,0.0421,0.0283,0.0152,0.0309,0.022,0.0018,0.0287
maxime raynaud,5,0.028,0.0237,0.0289,0.0337,0.029,0.0278,0.009,0.0071
micah peavy,1,0.0349,0.0298,0.055,0.1236,0.0315,0.0391,0.025,0.1395
micah peavy,2,0.0297,0.0387,0.0511,0.1266,0.0317,0.0356,0.0158,0.0684
micah peavy,3,0.0247,0.05,0.0399,0.1324,0.0381,0.0302,0.0126,0.0572
micah peavy,4,0.0238,0.0357,0.0441,0.1307,0.0353,0.0294,0.0036,0.0553
micah peavy,5,0.0312,0.0274,0.0349,0.1179,0.0313,0.0331,-0.0023,0.0263
michael porter,1,-0.0142,-0.0265,-0.0169,-0.0117,-0.0152,-0.0157,0.0297,-0.0074
michael porter,2,-0.0127,-0.0306,-0.0304,-0.0191,-0.0143,-0.0093,0.0277,-0.0216
michael porter,3,-0.0091,-0.017,-0.0111,-0.0097,-0.0139,-0.0078,0.0224,-0.034
michael porter,4,-0.0101,-0.0124,-0.0368,-0.0191,-0.0236,-0.0063,0.0126,-0.0426
michael porter,5,-0.0125,-0.0168,-0.038,-0.0198,-0.0241,0.0002,0.0088,-0.0054
mikal bridges,1,0.0116,-0.0326,-0.0259,-0.0121,-0.0093,0.002,0.0323,-0.0119
mikal bridges,2,-0.0049,-0.0353,-0.0424,-0.0279,-0.0236,-0.0108,0.0253,-0.0233
mikal bridges,3,-0.0097,-0.0345,-0.0386,-0.0343,-0.0252,-0.0185,0.0188,-0.0352
mikal bridges,4,-0.0202,-0.0381,-0.0503,-0.0269,-0.0341,-0.0182,0.0075,-0.0532
mikal bridges,5,-0.0186,-0.04,-0.0636,-0.0446,-0.036,-0.0208,-0.0088,-0.0149
mike conley,1,0.0381,0.0138,0.0303,0.0398,0.0262,0.0364,-0.0127,0.013
mike conley,2,0.0441,0.016,0.027,0.0267,0.0345,0.0428,-0.0153,0.0194
mike conley,3,0.0478,0.0042,0.0328,0.0273,0.0217,0.0462,-0.0195,0.0158
mike conley,4,0.0529,0.0071,0.0373,0.0347,0.0189,0.0489,-0.0119,0.0136
mike conley,5,0.0461,-0.0022,0.0281,0.0368,0.0075,0.0458,-0.0167,0.0124
miles bridges,1,0.0116,-0.0447,0.0035,-0.0265,-0.0067,0.017,-0.0127,-0.0107
miles bridges,2,0.0005,-0.0404,-0.0313,-0.0375,-0.0134,0.0057,-0.0087,-0.023
miles bridges,3,-0.0255,-0.0345,-0.0349,-0.006,-0.0261,-0.0205,-0.0157,-0.0337
miles bridges,4,-0.0243,-0.0412,-0.0356,-0.0409,-0.034,-0.028,-0.0149,-0.0516
miles bridges,5,-0.0205,-0.045,-0.0521,-0.0282,-0.0394,-0.016,-0.0164,-0.0352
miles kelly,1,0.0278,0.022,0.0457,0.1424,0.0246,0.0297,0.0253,0.1179
miles kelly,2,0.0265,0.0332,0.0404,0.1435,0.027,0.0266,0.0184,0.0694
miles kelly,3,0.0256,0.0544,0.027,0.1489,0.0266,0.0249,0.0117,0.068
miles kelly,4,0.0261,0.0154,0.0257,0.1479,0.0351,0.0275,0.0064,0.0592
miles kelly,5,0.0285,0.0152,0.0271,0.1315,0.0269,0.0302,0.0111,0.0313
miles mcbride,1,0.0115,0.0425,-0.0199,-0.0062,-0.006,0.0135,0.0066,-0.0109
miles mcbride,2,0.0072,0.0501,-0.0318,-0.0099,-0.0023,0.0069,0.003,-0.0143
miles mcbride,3,-0.0025,0.0363,-0.0138,-0.0114,-0.0088,-0.0052,0.0015,-0.0222
miles mcbride,4,-0.0022,0.0174,-0.0249,0.0015,-0.0105,-0.0017,-0.0045,-0.0251
miles mcbride,5,0.0012,0.0295,-0.0263,-0.0109,-0.0021,-0.0063,-0.0047,-0.0274
mitchell robinson,1,0.019,0.0043,0.026,0.0095,0.0169,0.0187,-0.0001,0.013
mitchell robinson,2,0.0123,0.0027,0.037,0.012,0.0074,0.0135,-0.0,0.0097
mitchell robinson,3,0.0102,0.0088,0.0356,0.0249,0.0119,0.0118,-0.0008,0.0096
mitchell robinson,4,0.0145,0.0193,0.0333,0.0117,0.007,0.0081,-0.0044,0.0064
mitchell robinson,5,0.0058,0.0111,0.0308,0.011,0.0029,0.0064,-0.007,0.0054
mohamed diawara,1,0.043,0.0368,0.0577,0.1699,0.035,0.0462,0.025,0.0899
mohamed diawara,2,0.0492,0.0444,0.0598,0.1699,0.0367,0.049,0.0171,0.0437
mohamed diawara,3,0.0473,0.0667,0.0488,0.1741,0.034,0.0481,0.013,0.0392
mohamed diawara,4,0.0434,0.0189,0.041,0.1707,0.0323,0.0449,0.0071,0.0302
mohamed diawara,5,0.045,0.0353,0.0396,0.1534,0.0338,0.0462,-0.0036,0.0194
monte morris,1,0.0383,0.0209,0.0498,0.1438,0.0286,0.0364,-0.0011,0.0506
monte morris,2,0.0335,0.0295,0.0504,0.1384,0.0206,0.0279,-0.0048,0.0476
monte morris,3,0.0367,0.0558,0.0423,0.1358,0.0207,0.0283,-0.0056,0.0429
monte morris,4,0.0615,0.0355,0.0646,0.1468,0.0251,0.0582,-0.0051,0.0448
monte morris,5,0.0663,0.0414,0.0517,0.1474,0.041,0.066,-0.0078,0.0447
moses moody,1,0.0033,-0.0166,0.0084,-0.0056,-0.0029,0.0072,0.0033,-0.015
moses moody,2,0.0046,-0.0144,0.0091,-0.005,0.0021,0.004,0.005,-0.0118
moses moody,3,-0.0054,-0.0165,-0.0056,-0.014,-0.0078,-0.0073,0.0063,-0.017
moses moody,4,-0.0039,-0.0165,-0.0131,-0.0084,-0.0072,-0.0029,0.0073,-0.0222
moses moody,5,-0.0043,-0.0119,-0.0164,-0.0085,-0.0016,-0.0057,-0.0017,-0.0229
mouhamed gueye,1,0.0314,0.0064,0.0678,0.0162,0.0183,0.0307,-0.0036,0.1325
mouhamed gueye,2,0.0415,0.0202,0.0477,0.0227,0.0287,0.0409,-0.0046,0.0548
mouhamed gueye,3,0.032,0.0184,0.0321,0.0212,0.0388,0.0379,-0.0033,0.0405
mouhamed gueye,4,0.0289,0.038,0.0494,0.0305,0.0395,0.0323,0.0027,0.0141
mouhamed gueye,5,0.021,0.0282,0.0428,0.022,0.0293,0.0287,0.0036,0.0226
moussa cisse,1,0.0427,0.0301,0.059,0.1675,0.0334,0.0476,0.0268,0.1396
moussa cisse,2,0.0494,0.0418,0.0602,0.1678,0.0339,0.0532,0.0198,0.0989
moussa cisse,3,0.0442,0.0575,0.0408,0.1732,0.0352,0.0402,0.0167,0.0956
moussa cisse,4,0.0396,0.0194,0.0447,0.1725,0.0319,0.0543,0.006,0.0863
moussa cisse,5,0.0455,0.0242,0.039,0.149,0.0364,0.0461,0.0046,0.0443
moussa diabate,1,-0.0072,-0.0044,0.0184,0.0202,0.0073,-0.008,0.0195,0.1311
