player_name_clean,year_ahead,Efficiency,Impact,Interior_Defense,Perimeter_Defense,Playmaking,Rebounding,Scoring,Shooting
kevin porter,5,0.004813,-0.00209,-0.000661,-0.000218,0.030029,0.016173,0.012106,0.007838
kevon looney,1,0.01608,0.064725,-0.010059,0.054799,0.038884,0.050585,0.053515,0.053555
kevon looney,2,0.019572,0.057328,-0.009497,0.053965,0.033351,0.033764,0.048404,0.051522
kevon looney,3,0.017165,0.055866,-0.01131,0.050363,0.040288,0.029712,0.045181,0.053089
kevon looney,4,0.016403,0.048005,-0.012232,0.043213,0.044085,0.033275,0.051041,0.053475
kevon looney,5,0.013589,0.049324,-0.012896,0.062113,0.043838,0.042135,0.051497,0.055179
keyonte george,1,0.031625,0.05789,0.069459,0.067959,0.0099,0.021848,0.05135,0.04026
keyonte george,2,0.029009,0.016318,0.024047,0.030066,0.008997,0.015915,0.037704,0.027287
keyonte george,3,0.03081,-0.010021,0.021685,0.000601,0.0035,-0.002483,0.014227,-0.000229
keyonte george,4,0.016608,-0.025969,0.013359,0.006837,0.003281,0.00429,0.007695,-0.002176
keyonte george,5,0.013787,-0.029085,0.03445,-0.002967,7.2e-05,-0.020278,0.0038,-0.0063
khaman maluach,1,0.018779,0.095429,0.015541,0.058634,0.038812,0.034774,0.044429,0.043391
khaman maluach,2,0.015011,0.059187,0.016071,0.062776,0.048158,0.036771,0.048485,0.050187
khaman maluach,3,0.012861,0.059206,0.016986,0.050139,0.058212,0.033744,0.042548,0.043376
khaman maluach,4,0.007073,0.049748,0.017111,0.045939,0.019919,0.034185,0.047167,0.041002
khaman maluach,5,-0.004107,0.025176,0.015071,0.032077,0.035841,0.03146,0.043842,0.043413
khris middleton,1,-0.02092,-0.0241,0.000973,-0.01864,-0.02155,-0.023854,0.011304,0.010941
khris middleton,2,-0.02098,-0.0304,0.00079,-0.01976,-0.02536,-0.013454,0.002436,0.003283
khris middleton,3,-0.02254,-0.009428,0.000875,-0.0243,-0.02602,-0.015023,0.000207,0.008153
khris middleton,4,-0.02214,-0.030504,0.003856,-0.029263,-0.014789,-0.013884,0.002596,0.017752
khris middleton,5,-0.024424,-0.020405,0.001112,-0.012559,-0.026079,-0.018752,0.009179,0.015047
kj simpson,1,-0.0036,0.024113,0.004425,0.035727,0.002751,0.022658,0.017547,0.025737
kj simpson,2,-0.0033,0.051474,0.00683,0.032218,0.019173,0.041808,0.028008,0.038777
kj simpson,3,0.001882,0.096259,0.008107,0.014406,0.018605,0.02969,0.0139,0.017189
kj simpson,4,0.002043,0.040686,0.0082,0.036969,0.037866,0.033771,0.038559,0.033878
kj simpson,5,-0.000791,0.02975,0.007821,0.028856,0.04096,0.019991,0.023299,0.0269
klay thompson,1,-0.02092,-0.013052,0.001434,0.0293,-0.00355,-0.003882,-0.01418,-0.0099
klay thompson,2,-0.02098,-0.008143,0.000572,0.026887,-0.004938,0.006589,-0.018191,-0.01314
klay thompson,3,-0.02254,-0.013595,0.001132,0.015997,-0.010602,-0.007811,-0.001807,-0.002867
klay thompson,4,-0.02214,-0.009759,0.001807,0.020745,0.001172,-0.002734,0.00998,0.020346
klay thompson,5,-0.02446,-0.018501,0.001801,0.017048,0.000695,-0.000961,-0.00123,0.019045
kobe brown,1,0.003675,0.107299,0.009985,0.046796,0.028776,0.038485,0.030738,0.030282
kobe brown,2,0.007235,0.08834,0.01655,0.034323,0.028412,0.042642,0.0362,0.030645
kobe brown,3,0.00842,0.033777,0.016212,0.037095,0.04335,0.037668,0.03987,0.035985
kobe brown,4,0.004035,0.030891,0.016275,0.050762,0.044974,0.033142,0.042175,0.04045
kobe brown,5,-0.00524,0.010909,0.01436,0.037015,0.035113,0.023477,0.039131,0.039675
kobe sanders,1,0.014064,0.123817,0.00671,0.044521,0.029306,0.025416,0.037228,0.035629
kobe sanders,2,0.012149,0.044821,0.00149,0.049771,0.040563,0.031618,0.032407,0.036212
kobe sanders,3,0.010145,0.02294,0.00134,0.018522,0.054392,0.026538,0.023353,0.027311
kobe sanders,4,0.002043,0.02606,0.00123,0.024234,0.034747,0.038496,0.031489,0.022512
kobe sanders,5,-0.0056,0.007092,0.002766,0.022615,0.023423,0.021831,0.038992,0.036661
koby brea,1,0.027524,0.089752,0.017567,0.053103,0.032378,0.028603,0.036706,0.037776
koby brea,2,0.019466,0.067165,0.018191,0.056527,0.047019,0.032237,0.035489,0.041342
koby brea,3,0.016433,0.07607,0.018597,0.035345,0.057793,0.026538,0.023846,0.030891
koby brea,4,0.002237,0.060807,0.0186,0.037148,0.019232,0.03732,0.025653,0.024646
koby brea,5,-0.003731,0.03325,0.016559,0.030265,0.026742,0.012863,0.032674,0.030836
kon knueppel,1,0.0329,0.139514,0.098023,0.074156,0.040558,0.013714,0.048129,0.035273
kon knueppel,2,0.031266,-0.003682,0.069063,0.065215,0.027589,0.012767,0.040253,0.031255
kon knueppel,3,0.032381,-0.004731,0.028825,0.072219,0.036081,-0.011356,0.047207,0.037755
kon knueppel,4,0.017777,-0.03133,0.00826,0.031736,0.0008,-0.004776,0.008772,0.004669
kon knueppel,5,0.01464,-0.032,0.016038,0.01204,-0.0015,-0.017489,0.017051,0.028248
kris dunn,1,-0.01322,-0.000373,0.000742,0.0463,-0.0163,-0.005546,0.017622,0.018451
kris dunn,2,-0.017714,-0.016164,0.001443,0.034597,-0.014137,-0.008761,0.011603,0.015448
kris dunn,3,-0.017835,-0.011511,0.001389,0.027966,-0.018235,-0.013821,0.014307,0.021378
kris dunn,4,-0.013573,-0.013908,0.001514,0.016578,-0.008985,-0.004449,0.012441,0.02294
kris dunn,5,-0.018301,-0.022309,0.001572,0.012819,-0.02467,-0.009047,0.027393,0.024376
kris murray,1,-0.003788,0.01137,0.001464,0.01988,0.006592,0.00794,0.01207,0.01088
kris murray,2,-0.004753,0.0086,0.000353,0.02197,0.017503,0.00901,0.01114,0.010966
kris murray,3,-0.005536,0.00241,0.000116,0.01461,0.012735,0.00431,0.003616,0.006439
kris murray,4,0.001103,-0.00581,0.000813,0.01264,0.00783,0.00904,0.00697,0.00826
kris murray,5,0.001762,-0.00841,0.00038,0.02065,0.00337,0.00507,0.004493,0.008611
kristaps porzingis,1,-0.012292,-0.0066,0.01467,0.003293,0.00874,0.01195,-0.022975,-0.022925
kristaps porzingis,2,-0.014836,-0.010039,0.002861,-0.00405,-0.00095,0.011235,-0.023079,-0.017167
kristaps porzingis,3,-0.016771,-0.012332,0.000783,-0.013768,0.000692,0.007142,-0.024471,-0.02064
kristaps porzingis,4,-0.018911,-0.009265,-0.011547,-0.031019,0.000842,0.001487,-0.027489,-0.0216
kristaps porzingis,5,-0.01966,-0.002421,0.008067,-0.031558,-0.00341,0.00369,-0.020327,-0.022283
kyle anderson,1,-0.010869,0.006872,-0.000643,0.053257,0.02654,0.02168,0.026047,0.025961
kyle anderson,2,-0.020177,0.001882,-0.003013,0.077621,0.031879,0.024185,0.034334,0.033064
kyle anderson,3,-0.01449,0.000991,-0.00623,0.06593,0.029837,0.023945,0.034732,0.040561
kyle anderson,4,-0.015454,0.009859,-0.005349,0.070638,0.021512,0.034848,0.046972,0.048667
kyle anderson,5,-0.01758,0.007654,-0.005388,0.059077,0.025314,0.025135,0.050837,0.047766
kyle filipowski,1,-0.0057,0.053534,0.058473,0.079579,0.016187,0.003974,0.034967,0.026082
kyle filipowski,2,-0.0036,0.005051,0.063581,0.045694,0.017518,-0.001839,0.030056,0.019634
kyle filipowski,3,-0.0043,0.009048,0.090415,0.040017,0.023864,0.011739,0.029753,0.023773
kyle filipowski,4,-0.006228,-0.002263,0.086797,0.038483,0.022105,0.016512,0.02676,0.019338
kyle filipowski,5,-0.009,-0.000139,0.051605,0.034604,0.021586,0.008574,0.031251,0.024994
kyle kuzma,1,0.010892,0.011146,0.000906,0.006731,-0.006122,0.01913,0.00296,0.00332
kyle kuzma,2,0.00584,0.001786,-0.000247,-0.0166,0.010902,0.00655,0.00018,-0.0004
kyle kuzma,3,0.00494,-0.009098,0.001036,-0.011868,-0.010799,0.003844,-0.00104,-0.00108
kyle kuzma,4,0.00464,-0.015442,0.000474,-0.02472,0.002368,-0.004629,-0.0017,0.003955
kyle kuzma,5,0.00348,-0.014027,0.001542,-0.0324,0.001257,-0.006155,-0.00436,0.002245
kyle lowry,1,-0.008408,0.044532,-0.010443,0.048751,-0.00205,0.006104,0.053466,0.053977
kyle lowry,2,-0.02098,0.043484,-0.009946,0.056423,0.002421,0.002189,0.051742,0.051534
kyle lowry,3,-0.017502,0.032478,-0.009704,0.035946,-0.001443,0.000839,0.051491,0.058717
kyle lowry,4,-0.015823,0.019599,-0.001851,0.065116,0.017994,0.004127,0.050754,0.059953
kyle lowry,5,-0.015823,0.015501,-0.000495,0.057254,0.02,0.002274,0.054211,0.055854
kyrie irving,1,-0.022146,-0.0194,-0.009642,0.00899,-0.023736,-0.0045,-0.02889,-0.02954
kyrie irving,2,-0.020508,-0.016931,-0.004222,-0.024671,-0.030275,-0.0028,-0.034497,-0.030317
kyrie irving,3,-0.023796,0.001804,-0.002372,-0.015208,-0.03175,-0.003392,-0.026151,-0.026401
kyrie irving,4,-0.026478,-0.008367,0.000544,-0.02229,-0.03438,-0.014281,-0.025744,-0.028357
kyrie irving,5,-0.026092,-0.0188,-0.002015,-0.026906,-0.0327,-0.001125,-0.02884,-0.021322
kyshawn george,1,0.015635,0.0039,0.00163,0.0321,0.002,0.0102,0.0168,0.0177
kyshawn george,2,0.012531,0.005,0.00149,0.0246,0.0096,0.0098,0.0162,0.0172
kyshawn george,3,0.013976,0.002,0.00134,0.0125,0.0088,0.0072,0.0139,0.0141
kyshawn george,4,-0.0015,-0.0031,0.00123,0.0183,0.0069,0.0102,0.0099,0.0104
kyshawn george,5,-0.0056,-0.0117,0.00164,0.0144,0.0044,0.0044,0.0051,0.0101
lachlan olbrich,1,0.015635,0.113597,0.013227,0.046903,0.016577,0.021523,0.028239,0.025492
lachlan olbrich,2,0.013485,0.074344,0.012661,0.046687,0.013734,0.019874,0.021264,0.023548
lachlan olbrich,3,0.015299,0.079991,0.012809,0.035635,0.029337,0.015141,0.034343,0.026532
lachlan olbrich,4,0.005699,0.071575,0.013945,0.024937,0.0069,0.020006,0.019607,0.020215
lachlan olbrich,5,0.002857,0.0425,0.011957,0.01899,0.006052,0.018152,0.026948,0.025778
lamelo ball,1,-0.0057,0.019328,0.033021,0.0302,0.027327,-0.003749,0.01661,0.008776
lamelo ball,2,-0.0036,0.015614,0.036169,0.00702,0.016744,-0.00746,0.014903,0.003782
lamelo ball,3,-0.0043,0.009296,0.048669,-0.0054,0.019015,-0.001497,0.013649,0.005412
lamelo ball,4,-0.0073,0.006329,0.036037,0.003668,0.016971,-0.008854,0.0182,0.009232
lamelo ball,5,-0.009,0.006831,0.032305,-0.005361,0.023474,-0.007032,0.012023,0.005304
landry shamet,1,0.024912,0.026107,-0.003651,0.04828,0.023894,0.029381,0.031769,0.028903
landry shamet,2,0.013438,0.020871,-0.004206,0.042965,0.027946,0.030677,0.023539,0.022605
landry shamet,3,0.013037,0.020005,-0.001957,0.02667,0.023355,0.020456,0.022876,0.021882
landry shamet,4,0.010723,0.015174,-0.001172,0.033268,0.030493,0.034066,0.022114,0.029476
landry shamet,5,0.010034,0.011595,-0.003508,0.024332,0.03866,0.022664,0.02104,0.030297
larry nance,1,-0.00918,0.019852,-0.006186,0.079783,0.032917,0.022524,0.06027,0.063313
larry nance,2,-0.013373,0.020162,-0.005984,0.081686,0.035824,0.026394,0.060446,0.060768
larry nance,3,-0.015039,0.023955,-0.008546,0.080189,0.040319,0.025304,0.066156,0.074573
larry nance,4,-0.009739,0.02447,-0.010013,0.080662,0.039104,0.037104,0.062098,0.068014
larry nance,5,-0.012382,0.01864,-0.007208,0.07823,0.0324,0.015906,0.070167,0.065289
lauri markkanen,1,0.013144,0.0062,-0.005196,-0.0084,-0.010915,-0.0236,-0.0067,-0.0058
lauri markkanen,2,0.014588,0.0021,-0.014449,-0.01619,-0.018448,-0.024367,-0.005508,-0.004913
lauri markkanen,3,0.004005,-0.015238,-0.004006,-0.02645,-0.0232,-0.03465,-0.014487,-0.013835
lauri markkanen,4,-0.005904,0.00681,-0.0264,-0.0319,-0.02565,-0.037523,-0.017596,-0.014648
lauri markkanen,5,-0.014838,-0.0071,-0.014224,-0.033249,-0.022372,-0.04105,-0.011958,-0.01765
lebron james,1,-0.005081,0.000339,0.019558,0.000858,-0.020111,-0.012867,-0.009461,-0.005708
lebron james,2,-0.006744,-0.005425,-0.011597,-0.042083,-0.023675,-0.011097,0.002292,0.009933
lebron james,3,-0.006003,-0.014975,-0.011242,-0.045344,-0.026167,-0.0143,-0.005383,0.005428
lebron james,4,-0.006925,0.006483,-0.014492,-0.048286,-0.028525,-0.020506,0.000175,-0.002811
lebron james,5,-0.007167,-0.013439,-0.012036,-0.047719,-0.034678,-0.021272,-0.008517,-0.004589
leonard miller,1,0.001906,0.092023,0.018918,0.061039,0.021515,0.030192,0.023086,0.02879
leonard miller,2,0.003132,0.063176,0.018957,0.062269,0.035626,0.030798,0.019253,0.024269
leonard miller,3,0.002711,0.046986,0.016564,0.039986,0.045661,0.019129,0.028427,0.029585
leonard miller,4,0.000145,0.033373,0.016482,0.0454,0.030316,0.030469,0.014233,0.021035
leonard miller,5,-0.000489,0.03625,0.017331,0.0355,0.031292,0.014932,0.01144,0.020327
liam mcneeley,1,0.025065,0.142825,0.01612,0.052382,0.009861,0.031221,0.02373,0.020118
liam mcneeley,2,0.017302,0.096632,0.016842,0.054838,0.0096,0.032649,0.020909,0.021023
liam mcneeley,3,0.013976,0.09411,0.01737,0.042017,0.0088,0.029015,0.01843,0.021601
liam mcneeley,4,0.004821,0.076487,0.016993,0.037597,0.0069,0.028828,0.012553,0.013814
liam mcneeley,5,0.010219,0.05175,0.013906,0.02342,0.007111,0.025051,0.009159,0.014236
lindy waters,1,0.002842,0.02796,0.013079,0.043006,0.012505,0.028825,0.029305,0.021771
lindy waters,2,0.000424,0.027183,0.013162,0.048896,0.022368,0.02554,0.022746,0.020142
lindy waters,3,-0.001455,0.02123,0.011411,0.026329,0.023218,0.008083,0.03238,0.02764
lindy waters,4,-0.004923,0.013668,0.009803,0.028177,0.019925,0.009949,0.030561,0.034758
lindy waters,5,-0.00524,0.012197,0.009868,0.029808,0.027997,0.009253,0.031477,0.038112
lonzo ball,1,0.028821,0.023034,-0.003651,0.065974,0.023318,0.012994,0.029157,0.031532
lonzo ball,2,0.02818,0.017062,-0.005841,0.041743,0.028621,0.021802,0.036327,0.038414
lonzo ball,3,0.024254,0.018915,-0.008638,0.029901,0.020367,0.025084,0.027491,0.027777
lonzo ball,4,0.022089,0.003562,-0.002811,0.018352,0.005133,0.018257,0.023716,0.028742
lonzo ball,5,0.017582,-0.003926,-0.002838,0.013421,0.004109,0.009218,0.006812,0.010192
luguentz dort,1,0.018373,0.008127,2.1e-05,0.018216,0.001621,0.013676,0.009687,0.005147
luguentz dort,2,0.015182,0.003772,0.000194,0.009639,0.004368,0.02296,0.007146,0.011075
luguentz dort,3,0.016655,0.013465,-7.6e-05,0.005252,0.00561,0.012874,0.01318,0.014315
luguentz dort,4,0.025479,0.009896,-0.000718,0.014623,0.01647,0.026952,0.029325,0.032411
luguentz dort,5,0.023749,0.009561,0.000237,0.005238,0.004465,0.014145,0.019416,0.024186
luka doncic,1,0.004058,0.028173,0.025519,-0.000288,-0.016377,-0.018641,-0.00035,-0.003025
luka doncic,2,0.0039,0.018637,0.025505,-0.004796,-0.011633,-0.02305,-0.009354,-0.009058
luka doncic,3,-0.0025,-0.01725,0.02694,0.010773,-0.020723,-0.028323,-0.00315,-0.003638
luka doncic,4,0.004156,-0.013436,0.031866,0.002073,-0.019719,-0.02835,-0.012279,-0.010249
luka doncic,5,-0.003127,-0.004515,0.020432,-0.005903,-0.020031,-0.039538,-0.012621,-0.012977
luka garza,1,0.005775,0.142743,0.009614,0.036522,0.034675,0.035509,0.03852,0.038696
luka garza,2,0.004128,0.069306,0.009373,0.050833,0.037015,0.0368,0.03815,0.035319
luka garza,3,0.000766,0.068393,0.007458,0.042683,0.03475,0.032766,0.037195,0.03517
luka garza,4,-0.004193,0.044967,0.008217,0.0375,0.037962,0.02358,0.031172,0.034125
luka garza,5,-0.0059,0.028753,0.007759,0.032425,0.031555,0.03274,0.024694,0.02507
luke kennard,1,0.025926,0.038399,-0.005489,0.045486,0.04292,0.048847,0.05456,0.054212
luke kennard,2,0.017175,0.038827,-0.004591,0.037466,0.043486,0.044568,0.047338,0.046977
luke kennard,3,0.014656,0.031995,-0.002848,0.028824,0.039292,0.032026,0.040566,0.043106
luke kennard,4,0.017934,0.022563,-0.00244,0.029539,0.05424,0.02458,0.035736,0.039017
luke kennard,5,0.012478,0.025832,-0.006995,0.054338,0.033482,0.028343,0.050197,0.052735
luke kornet,1,0.009807,0.031229,-0.001229,-0.002601,0.002266,0.018107,0.02328,0.027588
luke kornet,2,0.008705,0.01815,-0.000302,-0.009809,-0.007669,0.003882,0.019987,0.02557
luke kornet,3,0.00768,0.010195,0.000692,-0.007658,-0.003688,0.001792,0.01408,0.02424
luke kornet,4,0.007739,-0.006528,-0.000377,-0.019825,-0.000121,0.002255,0.026922,0.025806
luke kornet,5,0.008146,-0.003926,-0.000171,-0.019389,-0.000526,0.004414,0.018603,0.026805
luke travers,1,0.002628,0.140554,0.008994,0.044155,0.038063,0.036084,0.04537,0.04425
luke travers,2,0.008178,0.097908,0.014433,0.038601,0.036765,0.035637,0.04892,0.049674
luke travers,3,0.005905,0.097043,0.018521,0.040566,0.048106,0.037572,0.043732,0.044304
luke travers,4,0.007786,0.050912,0.015224,0.046107,0.043689,0.036788,0.04811,0.041199
luke travers,5,-0.001168,0.0375,0.015168,0.047772,0.038685,0.034168,0.045705,0.044798
mac mcclung,1,0.007612,0.146348,0.019343,0.043953,0.016644,0.032706,0.029919,0.031013
mac mcclung,2,0.007518,0.086876,0.018635,0.039728,0.02725,0.03197,0.024273,0.026847
mac mcclung,3,0.007408,0.07847,0.018027,0.036696,0.046933,0.028612,0.031845,0.026631
mac mcclung,4,-0.002368,0.049412,0.017237,0.026106,0.014503,0.013584,0.01463,0.019658
mac mcclung,5,-0.001452,0.042823,0.01702,0.031117,0.020612,0.005907,0.015332,0.021367
malaki branham,1,0.008639,0.077919,0.018831,0.062241,0.014602,0.030847,0.021669,0.024027
malaki branham,2,-0.0033,0.049573,0.017517,0.055176,0.030309,0.026752,0.02505,0.024991
malaki branham,3,-0.0033,0.057637,0.016679,0.043467,0.03862,0.022937,0.020399,0.024585
malaki branham,4,-0.001023,0.063426,0.017701,0.040377,0.022324,0.019186,0.01524,0.017096
malaki branham,5,0.002648,0.05752,0.01737,0.04606,0.041739,0.016312,0.01965,0.025297
malik monk,1,0.011375,0.018424,-0.002688,-0.005113,0.000976,0.009244,0.016204,0.015706
malik monk,2,0.008456,0.008735,-0.001609,-0.002091,0.020513,0.012501,0.020697,0.020075
malik monk,3,0.010047,0.004745,-0.004072,-0.001484,0.01439,0.01349,0.01408,0.015023
malik monk,4,0.004984,-0.012829,-0.001058,-0.021131,0.013429,0.002785,0.012863,0.014242
malik monk,5,0.006479,-0.007752,-0.004044,-0.021101,0.010526,0.006096,0.017791,0.009898
marcus sasser,1,0.005775,0.113306,0.017334,0.038504,0.032053,0.019915,0.033196,0.036501
marcus sasser,2,0.000895,0.064913,0.018244,0.049542,0.030737,0.03243,0.03035,0.033105
marcus sasser,3,-0.002815,0.041625,0.017482,0.022144,0.050517,0.02129,0.028902,0.033948
marcus sasser,4,-0.001273,0.024157,0.017004,0.046446,0.039985,0.038841,0.017502,0.020472
marcus sasser,5,0.001073,0.018636,0.017286,0.041673,0.027285,0.019712,0.019767,0.014783
marcus smart,1,-0.014984,-0.0241,0.002588,0.0123,-0.00955,-0.018861,0.007092,0.012818
marcus smart,2,-0.011818,-0.029197,0.002532,-0.003954,-0.006778,-0.011889,0.000144,0.011393
marcus smart,3,-0.020171,-0.03464,0.003188,0.008017,-0.012129,-0.006609,-0.00785,0.016969
marcus smart,4,-0.016193,-0.032578,0.002392,0.006159,-0.004632,-0.02692,-0.004788,0.011267
marcus smart,5,-0.020102,-0.010885,0.003662,0.00436,-0.010578,-0.02603,-0.0145,0.000388
mark sears,1,0.012667,0.087481,0.018542,0.048918,0.032378,0.027294,0.031607,0.035032
mark sears,2,0.011195,0.060783,0.018764,0.052136,0.046449,0.032958,0.036758,0.045006
mark sears,3,0.0091,0.06901,0.019176,0.030868,0.052296,0.015503,0.022861,0.035532
mark sears,4,-0.000682,0.05324,0.018726,0.030906,0.034747,0.037794,0.029676,0.031662
mark sears,5,-0.005314,0.028321,0.01685,0.020601,0.025329,0.007573,0.030616,0.028474
mark williams,1,0.015731,0.01761,0.019792,0.046149,0.025736,0.01534,0.027474,0.018072
mark williams,2,0.006078,0.018994,0.019012,0.024643,0.015969,-0.001295,0.02741,0.018783
mark williams,3,-0.000424,0.016592,0.01729,0.025221,0.013089,0.003563,0.022311,0.019741
mark williams,4,0.013496,0.004797,0.01081,0.010006,0.009699,-0.016329,0.01416,0.009739
mark williams,5,0.007678,0.003451,0.0127,0.001223,0.010002,-0.005289,0.0206,0.008737
marvin bagley,1,0.027953,0.043521,-0.007415,0.051073,0.040613,0.051419,0.048748,0.045337
marvin bagley,2,0.018017,0.046445,-0.005649,0.06252,0.039432,0.052363,0.049114,0.048295
marvin bagley,3,0.020565,0.041805,-0.006633,0.037439,0.058318,0.047452,0.049026,0.047037
marvin bagley,4,0.022964,0.031009,-0.010497,0.056265,0.043286,0.048293,0.048557,0.04819
marvin bagley,5,0.018876,0.033968,-0.01075,0.033198,0.042112,0.037267,0.038908,0.037282
mason plumlee,1,-0.007527,0.036756,-0.01066,0.062269,-0.00505,0.007768,0.046662,0.045573
mason plumlee,2,-0.014151,0.032291,-0.010936,0.07201,0.006101,-0.000939,0.043038,0.045993
mason plumlee,3,-0.01202,0.016853,-0.01144,0.059598,0.010161,-0.011417,0.047302,0.046613
mason plumlee,4,-0.009014,0.011482,-0.011179,0.067877,0.024151,-0.001019,0.054535,0.058341
mason plumlee,5,-0.01794,0.009223,-0.010846,0.073053,0.009371,-0.004195,0.060958,0.062593
matas buzelis,1,0.008768,0.003934,0.018774,0.053107,0.018574,0.000583,0.028462,0.016213
matas buzelis,2,0.006888,-0.007344,0.011963,0.023288,0.022554,-0.007823,0.025382,0.015021
matas buzelis,3,0.001355,-0.017838,0.017839,0.019066,0.037401,0.000228,0.008452,0.001651
matas buzelis,4,0.011101,-0.026735,0.0045,-0.000558,0.042493,-0.007495,0.004462,0.000613
matas buzelis,5,-0.003491,-0.022324,0.001851,0.017681,0.041648,-0.014004,0.008177,-0.001906
matisse thybulle,1,0.02636,0.061959,-0.010479,0.057593,0.030813,0.049542,0.04483,0.044023
matisse thybulle,2,0.016428,0.056239,-0.010439,0.069242,0.037405,0.047655,0.0413,0.042366
matisse thybulle,3,0.014282,0.054558,-0.011867,0.046593,0.030328,0.037425,0.042873,0.048609
matisse thybulle,4,0.013019,0.047582,-0.012753,0.0544,0.040887,0.038018,0.041345,0.044888
matisse thybulle,5,0.012034,0.048511,-0.013459,0.037972,0.035208,0.034833,0.045405,0.052123
max christie,1,-0.003063,-0.0166,0.028442,0.077255,0.02494,0.002844,0.03434,0.026695
max christie,2,0.000409,-0.0194,0.009949,0.012443,0.015194,-0.006735,0.019297,0.009669
max christie,3,0.002066,-0.021225,0.0135,0.012911,0.012012,0.004471,0.020001,0.007606
max christie,4,0.004637,-0.009721,0.021007,0.023303,0.004993,-0.013611,0.013621,0.005176
max christie,5,0.007252,-0.028662,0.011031,0.006311,0.014139,-0.012609,0.0206,0.01217
maxi kleber,1,-0.005763,0.035219,-0.008078,0.056261,0.008168,0.009022,0.038157,0.03717
maxi kleber,2,-0.012595,0.009766,-0.008956,0.063905,0.013726,-0.004068,0.030852,0.031217
maxi kleber,3,-0.013392,-0.001093,-0.010861,0.070995,0.004794,-0.012619,0.026393,0.036526
